3988,1763
5791,2846
6555,2162
339,1925
681,2390
8111,1943
1118,1541
7436,2706
2441,2760
5033,2631
991,1696
7029,1071
1028,174
2451,478
9513,2293
1569,2418
6678,2296
8798,1541
3374,2565
9906,1142
4820,2066
295,2414
117,2652
3418,568
1591,806
1963,674
944,791
8102,1711
3565,2216
9298,177
9565,127
3120,1804
2360,1519
228,2874
8538,2472
8673,482
3986,2957
8095,2874
3694,2668
8403,2181
5489,691
2218,2115
3572,793
4915,687
124,1212
4958,1688
632,707
6857,2449
3143,1026
2485,2475
763,1279
8076,618
185,2639
2331,1937
5443,809
2754,690
3388,928
7979,2911
1660,1988
6645,2607
714,1530
2546,1180
2600,2282
5681,104
7065,515
6846,212
7611,1686
3380,640
4695,2042
3627,2222
248,688
7069,2363
1401,360
9524,861
9637,2813
733,1078
583,1985
4899,1908
2732,423
3803,351
1040,2476
538,296
4261,1723
6565,1304
6535,2080
2201,2600
1970,2864
3229,87
2939,1320
9637,2355
2732,2435
7364,2043
5167,1147
7558,1786
40,720
4681,757
2220,135
2524,1217
3471,2519
2590,2020
7802,1457
1625,885
9807,1154
3810,1800
7097,769
4517,2496
9213,853
1776,2463
2252,1027
7050,391
4586,1942
5241,798
4342,2765
5073,681
9716,2305
5845,498
8625,1126
4467,424
2010,1492
9513,1670
9643,1485
1793,2719
6919,572
1274,2052
6187,1933
3523,1291
146,2308
4850,891
7259,1558
3176,2035
7483,1867
5441,2145
9905,2460
6737,771
1572,2040
4278,2210
6140,1624
7203,692
7198,707
6883,2799
3016,1776
9368,1710
8613,480
1114,1275
5793,2453
2497,1033
298,1800
5950,1744
6016,2543
183,1220
9416,1093
2044,2001
9525,1579
5484,1358
8481,2550
2966,2066
6312,2687
6059,162
8168,43
3754,1544
1553,2017
6384,2011
1369,2627
479,2598
1083,2582
2243,696
8960,1584
225,439
9174,1494
5950,721
8643,1335
4868,2490
6441,674
7212,1929
8578,522
7624,2077
568,1093
4175,1438
6935,551
8262,1214
7646,2362
8262,469
1129,77
3561,217
4562,1399
1528,980
2852,648
5857,1899
3073,778
8585,2802
8646,1797
2864,1245
3855,2247
4884,2056
2281,2235
5212,1538
4937,2280
2009,972
5174,513
4408,1367
7427,372
2876,2050
2470,1785
3844,1700
2095,2391
4562,1340
5464,1785
5161,122
365,2067
2746,596
4131,487
1817,2184
6996,2688
5353,1699
7307,1291
9232,1273
2060,2033
549,2836
1775,1139
7972,773
4874,1421
5213,387
5065,1639
3354,1364
8470,2903
5213,2690
2287,2257
963,2769
6609,1682
4322,2045
8932,1250
7291,1660
8041,890
4765,1309
1536,754
3031,1837
8116,2418
3928,2662
24,1195
538,2108
731,1408
2280,93
4501,2210
188,2721
6773,158
6646,199
9971,1896
1886,1064
4273,1902
4484,2248
8344,2365
6042,530
868,1697
5437,651
7851,2905
8604,929
2937,2699
359,2910
9594,1889
8065,425
7384,2742
7837,2145
209,2491
302,256
4812,2881
7661,1156
6846,2559
1772,695
2144,1067
298,2169
3583,394
9594,2087
8742,1023
6486,2942
2796,2738
7504,2064
3122,1175
7208,231
1273,2197
3338,365
1910,2102
8738,2674
1357,2260
2825,1149
5743,1761
2091,2936
5841,2236
5817,1664
4019,1438
8627,2263
3216,1379
1115,1287
1366,1665
9026,2455
670,1283
4410,500
9912,568
9045,2477
804,526
3511,850
6437,261
7106,2539
6011,1526
2356,151
9205,1133
248,859
3036,2497
3346,1088
4646,1372
6889,1767
7682,1621
4177,115
279,2438
9930,2996
436,1425
7685,1115
2231,1827
2654,286
4238,2057
3060,933
3059,1036
6996,2771
4370,1684
2954,564
7535,2531
7862,444
8841,2096
9253,2535
9534,621
8133,594
2554,773
249,1372
3374,1039
2421,1286
1300,1931
4315,2214
5088,2060
9070,1842
6672,1638
8533,232
4651,2843
5566,2985
7745,580
8017,738
4034,849
3281,2041
3519,746
7467,1489
9130,2603
7286,1041
9819,2700
8421,942
6867,2718
1654,2813
2862,1800
9806,1423
361,1992
6881,1314
7385,1690
7755,2991
43,1424
1824,2930
7722,210
4808,2046
6385,902
9401,1054
9870,2369
928,1928
6863,2144
3665,967
7095,2242
3940,2223
1573,755
8803,1684
2980,2841
5163,2870
6318,2214
2127,322
3206,1279
1894,791
9275,295
3180,2428
3935,2352
8268,1883
1856,552
3851,170
2343,2420
9983,2510
733,1483
1756,2779
2276,1385
1099,2995
4837,513
117,452
5788,1915
5532,2568
6884,2422
5977,1782
8764,834
513,1121
8094,1536
3175,658
4692,1251
7947,438
2795,1944
2573,2510
9367,809
321,1888
9970,1266
8510,545
5852,2511
3929,2390
6292,2372
179,221
3287,1273
7252,953
5719,1832
2037,1188
7904,1101
7985,1155
8190,924
8867,575
6492,135
9087,2563
7203,526
8338,1524
3586,938
5996,1183
8299,2280
9418,260
8711,733
3956,597
7444,1765
745,2051
9590,2472
6030,2593
3849,751
6260,1283
4163,2293
6027,1222
2355,1428
3018,503
588,456
3861,1767
29,976
5644,266
5843,1491
5549,2979
728,2806
3044,2057
1957,281
9460,2012
9748,364
9219,2009
137,2000
3252,381
2787,2485
6438,798
4866,2326
1156,913
3003,2928
9165,2262
7828,1864
7975,2832
1499,2605
3483,2586
8739,1054
6694,1227
9162,492
3773,752
246,370
3460,1523
9951,212
2350,219
2174,1788
2948,925
9555,2798
4806,918
3684,1059
9519,2579
4259,2250
4385,372
5739,1160
8987,2857
6298,201
9473,1473
5092,2212
7452,1736
1307,967
4323,1102
7029,775
4110,1031
9614,1358
9833,2773
5179,671
931,2542
4732,1043
7218,2739
6445,2860
6154,906
87,30
7405,2582
4144,118
5605,2719
9775,317
5712,2339
561,1394
2029,2448
7225,1671
7745,328
7628,1408
1065,1864
8504,720
1686,822
7580,2726
8006,1223
3260,1076
6550,35
9793,2697
5974,1013
4431,1395
3863,219
6554,1553
9090,1800
7712,702
8620,1108
2002,640
3684,1264
537,2068
8140,1837
6354,549
7718,712
7196,1263
7100,1488
5436,100
3903,90
4379,1772
5555,841
8018,406
8024,1970
8973,224
262,1519
9407,904
1788,2336
7366,588
9927,1494
1303,2530
8943,1054
6851,208
9447,728
8790,1090
1423,1616
7301,157
8110,2851
113,2247
2475,762
1329,315
5277,1991
3701,1722
3600,141
5591,313
7504,2841
6402,1566
1740,2099
5431,1250
4461,1426
5461,379
1161,2058
1301,2859
7075,992
6405,2491
2732,117
4922,2004
8278,773
2022,1840
7899,2069
3650,2688
493,396
8870,896
490,1838
8109,287
8326,1564
2668,912
6823,1920
7062,2020
8870,626
7874,66
4670,1498
8120,2294
646,2623
7400,2563
2981,421
7294,2622
3736,886
9674,1031
7505,1343
6378,1705
2311,2906
5557,461
186,1715
578,362
2364,2509
2449,2995
8005,2066
1163,396
1556,507
6148,1870
5452,431
5157,2571
3021,992
2440,2375
2515,1775
9938,1671
3447,1215
8757,2025
5177,2775
5429,2373
4663,2629
4855,44
3728,1719
8985,981
3054,2777
2178,2261
1612,481
112,245
5203,2611
9726,437
6189,416
5296,2330
1009,669
9508,2954
3775,2306
2729,2839
5362,1540
5821,357
3654,1415
3367,1986
7851,1804
342,601
776,765
1497,2928
8452,1941
7598,798
6710,541
1206,2507
225,2446
923,329
9976,2470
3359,21
1865,2360
7329,1313
7264,2433
8205,321
774,111
9258,941
1956,2549
2931,801
510,330
6588,1671
985,2258
3999,2980
9545,112
9987,2020
9275,770
6819,1543
2295,1060
1289,1556
7710,983
6262,2354
507,37
7686,1427
7590,1100
7535,2309
2727,1052
2949,1177
3873,164
7367,2175
2407,933
5690,1489
7983,2082
670,651
8631,2763
1049,1401
1914,352
5875,1944
2912,1170
4824,1507
6826,1637
7095,2725
2531,1902
3566,233
6617,2646
8036,2451
5276,1437
1106,75
3867,2113
5496,2325
5700,1377
8599,1970
917,2046
2382,953
7250,1728
654,2347
544,593
9414,2978
8972,1688
2418,2090
8724,295
4886,1521
3366,2921
9961,2281
3711,789
6929,1296
7891,1827
3300,16
4184,1308
3725,1356
1483,691
1720,272
8480,2218
3055,1056
3291,1785
9411,1008
2581,1280
1646,2895
5258,744
4876,712
9532,139
6494,1011
6593,2744
4376,1821
6668,1101
8587,1307
1034,2754
9820,2688
6957,990
749,2394
1038,2113
773,406
7581,1080
6022,236
4016,1709
5877,1850
6914,469
9856,2876
5345,1360
5875,2666
9838,887
80,1212
1529,415
3179,1842
2935,293
3124,847
229,2365
241,1129
4218,1178
7700,2664
4143,2671
5923,958
5695,219
7384,1705
1242,1108
8441,2354
2425,2431
6479,1289
7844,2687
6315,2202
3146,2359
7022,2056
5303,1880
9889,345
39,1209
1988,602
1348,1996
2007,1802
6600,2431
8115,2057
6310,2736
389,2640
8103,931
7562,1375
594,1647
4337,496
5054,797
2684,471
1508,1900
8822,300
8667,1265
3758,89
726,438
9032,401
1958,676
9602,237
1268,633
7331,2172
5916,1008
3259,1719
7338,2890
1473,2112
6413,2590
5478,2702
6722,2124
4424,806
5544,1155
724,2435
9676,39
5257,1893
717,2791
5922,215
227,1169
8093,1827
1567,730
4521,966
2267,1739
5006,840
9047,1000
4470,230
4331,1505
2328,1330
7979,639
4528,1347
7207,2991
9384,2514
6303,1635
8283,874
5513,1679
7057,851
7209,2802
135,907
1805,21
2409,738
4073,1883
339,2095
1857,963
8947,2338
4085,2348
8612,2691
7406,969
1686,20
3076,1532
4794,1544
8047,1752
1867,1084
8091,1509
4007,1152
1771,204
4427,224
2218,2756
4950,683
1196,1022
3084,1997
6825,1677
5079,2053
8808,2929
9703,2087
3565,432
6394,57
5334,1193
6364,990
4356,328
9865,1077
6913,966
6217,828
7873,47
518,2942
5551,2771
2662,2655
2929,2004
8942,768
8368,582
3740,2960
197,1777
3106,2137
6470,241
3203,2819
4913,2186
7244,2246
3938,1486
4926,1900
4354,1609
9026,944
6392,2978
9547,874
2178,2848
1075,244
9253,2794
532,756
6077,2100
9648,561
8761,753
7373,625
505,923
3196,631
2655,1021
2052,2448
9929,1494
2166,2210
7558,1911
6828,2060
8859,1602
9082,1622
2763,1845
9872,1442
9255,401
2540,374
3049,883
8578,1027
4729,1907
9974,2346
6215,1688
9175,2452
2372,2697
8265,2789
8365,2631
7471,499
6905,2916
7416,2625
4659,959
7169,2103
754,212
2732,369
8442,1125
2371,1063
9093,2265
2786,1637
827,1199
7014,1844
6729,11
3360,1979
8378,1407
6524,1055
8085,1354
2105,2635
7165,2683
4948,1932
4547,1411
5587,592
6928,2004
3660,2587
3434,1497
3174,857
9476,2758
8712,1600
1791,1746
1803,361
8399,277
5240,1739
9488,1419
6279,1764
4176,39
1070,541
5184,1915
4312,1352
3618,1609
119,161
7720,1301
1542,1885
9986,1557
6079,598
1133,1489
9440,2924
9254,2399
1865,346
4659,1241
7126,1236
9140,923
3714,2239
8287,2085
689,2168
5298,2019
5686,157
7768,2871
7175,2350
8684,2700
7112,2779
383,1606
3581,2632
7418,2273
6085,1822
4732,2808
1910,2499
3955,1134
3981,1912
8417,2793
3076,1995
410,18
4192,481
2441,616
5792,2554
508,2037
1605,573
3177,1583
4611,836
8599,2741
7959,1692
5398,734
9604,2153
6351,1393
7930,950
760,2158
3874,1902
5483,2605
4927,2517
6877,655
5858,2781
9360,2885
9442,2139
8354,198
2422,888
1366,2312
148,2128
3139,1802
901,1249
9711,1832
1293,1376
4600,42
9655,76
586,572
8504,2883
4417,1693
3880,1434
4239,135
2595,871
9139,2673
4255,132
88,167
5105,839
415,2908
4898,1529
6310,271
653,1554
8976,784
7303,367
3224,2860
5466,887
747,918
2008,941
7127,2690
4933,900
2100,2628
1507,2088
7507,2143
2590,2942
9493,2391
896,2745
580,931
9305,425
8167,2635
4904,2005
9819,2234
7443,2451
5511,1523
9342,2954
9015,1586
7911,2878
7198,335
4835,2981
5225,2914
4444,760
3450,2465
7184,2656
3596,885
7736,1830
3465,2479
403,2396
3400,2009
4173,2851
6362,365
159,930
6882,2180
2217,892
8338,174
2468,2244
4632,1779
6689,425
8527,358
9777,1667
4321,2691
9099,2516
7796,1335
2061,1127
4244,163
892,1783
5262,2252
878,2735
9459,1140
7942,388
5338,753
5313,679
5420,2124
2461,786
9972,2298
2456,603
5389,486
8828,1806
2144,1013
5366,2824
1822,933
7472,1816
2525,620
1188,1994
8835,34
9312,358
4908,3000
6994,632
1618,1559
4024,2228
7802,1232
6802,1984
6360,803
7241,2685
8576,717
9504,1047
1214,1341
6347,2655
2803,1213
756,630
3522,818
9049,1179
9919,1659
1826,1718
3970,2057
9726,1007
2865,191
2227,1793
7017,761
1762,1245
6832,1463
6801,1046
1161,1788
4002,1608
8433,2940
1415,90
8622,2808
5626,260
9374,1827
7481,2355
3724,2643
6822,424
6588,755
1926,1054
7520,2871
1842,826
1263,144
1717,2567
3660,158
9710,1499
8137,1369
4097,523
8465,1535
1108,514
2480,646
4968,1360
9803,2723
579,2669
8294,2468
7208,1618
759,1529
4216,1892
5908,2579
7180,2412
2499,864
5559,2175
5089,1427
1975,1933
1358,2988
3354,510
3023,588
7420,234
3941,2478
1378,523
6434,1297
3602,1704
5592,2895
4645,2269
8314,572
4537,501
7715,2979
4919,849
8324,109
4968,2742
6185,2366
9557,1826
490,2742
6510,2615
2273,2594
1500,992
6831,1441
2031,2142
948,1235
6460,250
4064,896
2372,2443
1331,372
3876,1891
7457,989
6044,1061
4622,2673
8686,943
6560,896
772,1916
2770,201
734,751
4823,1822
4710,1017
4196,305
3266,2670
6415,236
6713,1127
6876,1026
2837,2319
684,585
5791,907
3850,1961
2219,863
5758,286
3034,2445
983,2658
4212,2088
5190,702
8450,2920
3129,1369
1102,2331
4638,2718
930,1980
4920,1323
6270,1111
5068,794
9587,662
6108,414
2272,703
6942,407
6019,1498
7226,2964
2287,1773
7445,1629
1804,2034
3722,837
1165,1733
236,1430
1258,1087
901,202
8107,2060
6844,1929
928,1729
9916,44
4713,742
8607,2387
2661,840
970,503
895,2035
3524,2167
3575,1020
7535,200
7283,436
383,1130
2661,652
9491,2865
3256,105
266,218
434,1280
8030,786
6860,2318
7567,2017
4844,311
2356,1060
553,576
6490,1993
8971,2245
9552,1622
941,15
8518,2318
6703,976
9564,249
9740,894
5501,917
6010,2452
2412,1171
7587,1133
273,277
316,1187
7280,1950
8333,451
8822,2009
6624,1017
3344,2397
8729,2706
2031,876
8157,180
7726,1510
6482,1384
6779,907
6423,1963
6234,2493
2300,17
4969,653
7618,2605
4427,270
2355,1457
7845,1183
978,1516
3511,827
5524,2142
5041,1686
2831,1732
5877,2133
9306,1788
9428,1134
3917,1976
3009,2915
3939,2985
2868,830
3986,2991
7249,1616
7696,50
319,117
8933,2532
2762,1213
9936,2917
7226,2975
5276,1470
8704,542
3362,2495
5036,2064
524,2622
4457,313
8434,1718
1730,2803
7312,2991
9444,1741
6009,1648
7594,2518
7808,1459
8547,477
3138,1320
8235,453
5302,1696
328,865
4944,599
7339,1078
2721,1901
662,2712
668,2287
7972,1430
9337,1021
5747,1061
561,2840
7002,34
429,1999
6993,1692
1000,2226
1363,1947
6961,2388
4779,521
2655,2079
2890,2842
788,946
904,2873
2327,693
9826,1523
9101,738
1907,1987
1634,1853
1070,2255
3711,59
9442,363
9127,2117
3116,2390
1905,1248
3853,1996
6673,2754
1998,1151
7473,1349
4693,519
3578,878
4629,2221
6354,947
9630,2031
2455,142
516,1917
4814,1204
198,1414
3317,2615
4379,2128
689,483
7986,2871
99,1823
8497,559
4189,1783
4568,226
7636,175
4609,94
1793,2267
2297,359
3180,2328
7370,1943
2177,2639
6730,2697
578,2381
13,1419
8627,1600
9092,1064
4194,1782
2291,2560
1211,1599
6069,2117
9015,2002
533,649
9472,2565
5728,102
2982,632
406,170
2573,1243
9896,1492
6104,1262
8209,2652
5652,2220
1331,175
7296,1487
8517,2930
5722,1472
9771,2179
4540,2608
8743,1522
5617,1983
8597,1660
1799,181
4457,2632
4687,327
4338,1011
6110,172
9709,1677
8163,657
2941,1668
8449,756
7122,1601
8562,883
5617,2103
5543,2380
6092,1988
8361,1611
9743,679
489,1547
6751,2324
1021,2312
7950,1233
4125,2701
5405,1260
9389,1321
2806,613
4271,678
3417,2767
8089,2612
5550,1681
7068,999
664,1946
7906,1964
4351,315
7312,1413
6953,2594
8187,1758
977,1796
9272,1978
6509,1526
8964,1936
4645,2687
5434,2683
2434,1988
9418,1457
5758,1649
524,2170
9756,2943
3278,1646
4724,1120
8047,1923
2217,1860
7876,1974
7902,2844
498,1259
9324,22
7055,2770
794,2629
6204,2870
5774,378
7097,243
3773,1804
1430,2361
7646,1184
6790,2534
5080,450
5625,241
4581,1786
5527,637
4474,2666
959,1252
2223,1928
9801,1683
9502,2077
7466,310
5918,1820
7016,949
7129,1981
286,820
8778,1237
4442,283
5270,1323
7790,2775
1064,2680
6981,816
3413,2075
1980,573
8048,2408
399,2729
5586,2173
2681,1293
860,370
3602,2443
8146,1334
1381,2623
2269,1693
6318,1255
7126,2992
7378,857
6170,975
3214,2185
7189,2875
410,1670
1062,1236
6009,2190
7924,1515
1164,1369
5115,1020
4951,467
4998,116
7562,110
8475,2616
2653,1933
9967,2571
114,459
5579,2246
8585,66
2888,1051
4177,2718
5294,644
7395,2384
2024,1232
6546,1411
6215,2306
6807,1615
3009,62
1915,1247
3718,479
1481,1329
2735,691
9519,164
2787,980
4424,1085
1830,2579
3234,1834
358,2514
6991,1077
3017,740
3147,2354
5142,1599
3662,19
9990,186
4855,2420
438,2404
9992,1911
5382,2267
778,1131
6308,1489
1758,2838
2826,2892
3543,1539
8583,1114
4123,275
299,1171
1002,2842
4747,2927
3606,1045
4879,160
6678,2269
4785,1444
3290,2291
4373,797
5369,391
1819,2393
5869,2157
837,2080
8333,1862
7047,2992
8353,2791
350,15
3670,2266
2438,1638
8839,1799
4665,2300
5043,397
2983,2664
890,125
2833,1682
5439,219
5933,875
561,2314
7683,862
7827,2988
685,2945
5702,1012
8369,2331
4563,241
1454,335
5524,1558
311,1274
8718,2165
2031,1572
7197,1695
2489,2247
3894,2894
767,2178
5275,1014
3535,1560
1527,345
5892,44
4866,2583
3006,1181
4145,1281
2148,2448
5008,688
9904,540
7518,2181
5971,2862
9448,2189
8844,1656
8773,313
3960,2449
8693,2806
7596,812
3306,230
2944,2209
3736,715
630,342
1862,207
7679,1503
4267,916
3682,308
5162,2567
3541,641
6979,852
7380,411
1696,1064
6045,125
3519,2199
7916,1793
2568,2127
9416,1569
4997,855
1893,706
5033,2171
8409,1067
8155,1072
5971,1537
4100,1586
3068,2920
6604,2294
4059,368
717,2747
4860,2471
2117,2084
3798,2867
8921,1156
6014,2631
2962,2542
6407,2577
2893,1703
3075,183
776,505
5836,1943
9085,143
7109,86
2338,1773
5911,882
7151,1897
4283,2755
9069,1993
9401,1313
2399,2465
8471,300
2524,2405
6204,679
4077,1812
7444,88
8008,1972
2266,849
2554,246
8170,2900
6692,702
3038,614
2800,1795
8265,2154
62,2237
5920,165
1794,175
6651,2011
4267,785
7992,2958
5055,1942
4953,2875
994,799
3071,1011
5442,1982
4264,1011
7116,2125
5512,2903
1562,2964
7754,334
5396,1628
2946,636
1177,579
4012,693
1496,2061
6435,2009
5739,115
7129,99
587,1102
855,502
5266,2100
5660,364
6103,1460
9159,1502
681,1542
97,2300
7797,16
8509,2346
8909,2079
9399,1016
6217,83
1648,956
6967,652
6557,1989
2400,419
3510,267
2404,2516
6239,2218
5451,2846
997,710
6578,1209
9433,341
5487,2462
2572,2487
6138,2087
4182,2984
2661,2190
9360,1363
7242,702
596,1225
6927,2169
5718,443
4708,1505
4183,615
8655,696
7203,1052
8791,1690
3245,1085
3272,2668
5594,969
897,98
2191,1174
9739,2653
1858,204
2722,336
5213,148
999,1968
6261,2519
5818,2450
1614,2020
1347,631
3102,1256
4003,1307
9188,1581
1458,2615
4755,1495
1300,2935
6561,613
259,1080
959,1548
6168,1354
2825,2536
9251,526
5217,2013
547,1519
7878,603
9116,572
9849,2402
3958,1239
1501,2053
8110,2540
7551,1951
8755,687
5459,2740
1596,530
781,2973
7325,769
4001,1644
7383,128
6601,2873
1153,1756
2627,1364
4692,2006
8718,549
7588,1791
4845,2343
8135,2517
5566,2759
9824,1892
6616,1773
6405,1515
122,605
3781,2173
4176,1809
4345,2791
3088,2562
9778,1771
2358,726
7786,2623
2959,115
7761,2021
3634,2648
2653,1871
5664,2677
9351,677
9497,878
1112,2474
1697,875
670,1314
4386,522
8596,2355
4861,1548
5873,2140
4431,1060
3647,2430
4377,1841
9106,376
7591,423
8176,1009
9530,1144
602,1526
2959,2858
4413,1353
6569,1357
5914,1300
3383,900
4759,312
4888,1229
7454,2968
2725,2312
5689,2727
6968,1382
8280,2251
9065,1039
895,525
3615,1444
4873,2928
7344,851
6781,268
6265,246
3249,2317
1147,683
2797,49
1890,1715
9750,2366
5544,187
1858,216
1860,1506
7072,2138
4695,2658
7644,1171
1312,2005
2645,2548
2279,2077
2821,1302
5247,1352
1120,1761
4266,2275
4037,555
2235,1700
1285,1577
3965,2003
8703,1738
2970,1764
9267,1531
7564,2490
7432,2160
7674,954
7456,638
8586,814
7884,1672
2595,412
8489,2623
5575,2570
5754,1027
7923,473
6907,1653
348,1276
2357,2712
4430,1441
8203,2674
5594,1651
2288,751
1133,214
8889,2864
9899,256
7544,2598
2858,2724
4964,519
3734,2154
4728,369
818,2576
7141,270
7052,2301
498,2251
8315,2474
6747,1112
7390,2415
5215,1540
697,2846
1243,18
1491,121
206,2792
4781,2114
5305,1344
6036,1492
2981,2069
4676,1322
6059,422
9057,430
8038,1526
7332,615
1822,168
9170,494
7623,1979
2178,1004
6335,1200
9887,1375
3052,786
2728,89
752,2563
4613,2994
5359,2868
4868,763
2537,368
2594,1247
1330,1428
4600,465
4004,127
8347,92
3802,2873
9015,897
6829,677
9110,2848
3487,2944
5525,2360
5999,991
5144,759
2988,1283
3586,2784
5724,2773
2974,2507
2389,2682
4212,2972
1374,2190
9674,2511
4961,1477
2157,335
1711,2710
6186,1396
9677,557
1984,852
4657,2881
4052,1497
5684,2394
6012,2996
8294,855
8964,1550
4842,2365
2361,2474
8050,712
9224,463
5210,1390
9598,461
5179,772
7215,2635
4558,2307
7764,2022
4157,1502
6888,412
2559,1131
7097,2102
2379,1502
6180,300
5471,2748
2697,1941
1199,1220
7976,113
3604,1720
7240,1855
1689,2636
1725,1225
8313,1688
4726,1248
5676,1364
3653,1581
5658,1411
2847,2559
6610,2100
749,1525
2811,1122
3938,1060
3923,2074
9209,765
3340,727
2648,2561
2522,292
2623,91
4605,115
7586,1976
5585,1827
3008,806
4382,2666
8124,740
6950,1498
5627,980
4199,1885
4169,1382
8141,2950
6885,390
2159,635
8603,1216
2757,187
7968,2941
2054,194
400,40
5979,1217
8788,573
377,24
8608,387
3771,229
3992,2338
4020,2621
2097,1114
7419,497
8367,2734
5960,2223
9954,1546
1502,669
4061,2401
6476,1472
2047,2598
5831,2950
2203,399
3330,623
9856,323
7100,2030
94,721
5900,1091
3066,523
2107,2012
9818,2969
4069,221
5170,1058
397,2493
4070,1861
471,2425
2847,2807
1447,2789
5195,2788
5030,2331
7828,877
8272,902
2953,792
9122,276
103,143
4960,376
4948,2861
8452,234
7742,1749
2461,1757
2882,1792
9598,1278
1267,2627
934,1463
8194,708
7996,936
2326,913
7173,1206
2035,2248
7513,1156
3754,859
3700,407
462,1562
7399,799
7447,2528
4335,2567
4008,2589
9846,467
1305,2711
6353,254
7258,2358
8854,157
1746,1239
1153,915
7978,536
537,1293
2348,127
507,2436
5847,487
6233,1371
2795,1579
3199,1970
1459,2713
164,815
245,462
8003,1878
2513,2131
2393,2837
2151,607
4043,533
4633,778
7967,1335
5464,1305
8191,1511
5951,129
3209,1781
2517,1638
7892,335
3749,2124
6741,328
9419,567
7250,2313
4282,2238
1947,57
9482,693
4657,1095
4736,1008
6578,714
5536,2411
6780,2636
270,2390
5876,2903
4581,2397
7322,97
2093,2506
7992,2901
47,902
2134,386
5528,2461
7570,2492
9869,803
2509,335
9024,1522
5810,1969
8507,2276
6036,2825
8559,1500
5866,972
248,1774
5144,357
5426,2693
607,660
4232,385
3717,1556
3998,2705
1113,1833
153,70
7589,1970
2231,115
4612,1711
1474,1189
7975,2980
7598,1014
3284,495
4169,1528
4441,2984
2829,976
